Date,USD,AUS,CAN,SWF,DKK,EUR,GBP,HKD,IDR,JPY,KRW,MYR,NOK,NZD,SEK,SGD,THB,TWD,ZAR,AED,ARS,BRL,CNY,HUF,ILS,ISK,MXN,PHP,PKR,PLN,RUB,SAR,TRY,VEF,BHD
2023-06-01,82.277,54.049,61.151,90.841,11.8868,89.926,103.071,10.5066,0.005481,59.2694,0.0626,17.822,7.4404,49.927,7.6078,61.042,2.3776,2.6811,4.1884,22.4,0.34,16.4,11.5941,0.2387,21.95,0.59,4.6856,1.4662,0.2856,19.58,1.0156,21.94,3.95,,218.189
2023-05-31,82.69,53.742,60.902,90.767,11.8652,89.982,102.829,10.5593,0.005461,59.3326,0.0626,17.904,7.4484,49.782,7.6125,61.163,2.3813,2.6911,4.1906,22.51,0.35,16.35,11.6248,0.2383,22.11,0.5897,4.6722,1.4667,0.2852,19.52,1.0138,22.04,3.97,,219.299
2023-05-30,82.692,53.873,60.761,91.242,11.9138,89.98,102.612,10.5513,0.00546,59.1224,0.0626,17.951,7.3852,49.946,7.6008,61.206,2.3782,2.7022,4.1944,22.5,0.35,16.41,11.6745,0.2396,22.26,0.5937,4.679,1.467,0.2852,19.54,1.0993,22.04,4.04,,219.253
2023-05-29,82.614,53.986,60.765,91.336,11.8706,90.017,102.002,10.5494,0.005485,58.7968,0.0623,17.922,7.4338,49.973,7.6408,61.003,2.3786,2.6936,4.1945,22.49,0.35,16.46,11.6746,0.2379,22.12,0.5916,4.6913,1.4725,0.2858,19.55,1.0296,22.02,4.11,,219.061
2023-05-26,82.575,53.811,60.637,91.167,11.8898,89.971,101.916,10.5409,0.005474,58.706,0.0624,17.931,7.4253,49.938,7.6208,61.05,2.3754,2.6879,4.201,22.48,0.35,16.53,11.6849,0.2384,22.12,0.5924,4.6782,1.4758,0.285,19.53,1.0451,22.0,4.13,,219.013
2023-05-25,82.742,53.826,60.651,91.327,11.9085,90.413,101.919,10.5595,0.005492,59.0741,0.0621,17.877,7.4855,50.153,7.642,61.071,2.3829,2.6828,4.1755,22.53,0.35,16.42,11.6863,0.2378,22.15,0.5904,4.6322,1.4736,0.285,19.68,1.0338,22.06,4.15,,219.452
2023-05-24,82.675,54.091,60.796,91.338,11.9277,89.925,102.213,10.5591,0.005501,59.2744,0.0627,17.995,7.5341,50.511,7.7078,61.242,2.3852,2.6807,4.2941,22.51,0.35,16.66,11.7055,0.2384,22.2,0.5874,4.6407,1.4829,0.2856,19.71,1.0309,22.04,4.15,,219.278
2023-05-23,82.835,54.742,61.333,91.901,11.9764,89.743,102.809,10.5682,0.005534,59.7662,0.0627,18.113,7.5596,51.736,7.7966,61.469,2.3919,2.6875,4.3116,22.55,0.35,16.66,11.7365,0.2373,22.36,0.5875,4.605,1.4855,0.2862,19.87,1.0332,22.09,4.17,,219.708
2023-05-22,82.845,55.113,61.327,92.239,12.0272,90.055,103.003,10.582,0.005536,59.7648,0.063,18.207,7.5939,52.065,7.8508,61.509,2.4026,2.7006,4.3066,22.56,0.35,16.67,11.7729,0.2394,22.65,0.5913,4.6253,1.4872,0.2864,19.88,1.029,22.09,4.18,,219.706
2023-05-19,82.905,55.114,61.382,92.087,12.0239,90.085,103.133,10.604,0.005556,60.0652,0.0625,18.251,7.5941,52.081,7.858,61.619,2.4142,2.7075,4.264,22.57,0.36,16.58,11.8232,0.2384,22.68,0.5911,4.6563,1.489,0.2874,19.72,1.0352,22.09,4.19,,219.83
2023-05-18,82.725,54.736,61.256,91.323,11.9624,90.241,102.639,10.5684,0.005536,59.6223,0.062,18.224,7.5875,51.501,7.8376,61.37,2.4019,2.6882,4.2746,22.53,0.36,16.65,11.7557,0.2373,22.66,0.5874,4.6645,1.4824,0.2872,19.59,1.0288,22.06,4.18,,219.416
2023-05-17,82.405,54.87,61.241,91.647,11.993,89.932,102.885,10.5231,0.005558,59.8402,0.0617,18.19,7.6429,51.484,7.8861,61.396,2.4051,2.6702,4.2789,22.44,0.36,16.68,11.7728,0.2415,22.6,0.589,4.6805,1.4675,0.2873,19.75,1.0261,21.95,4.17,,218.562
2023-05-16,82.291,54.747,61.0,91.751,12.0015,90.481,102.707,10.4953,0.005549,60.3109,0.0612,18.269,7.6727,51.259,7.9035,61.368,2.411,2.6652,4.3124,22.4,0.36,16.65,11.7877,0.2422,22.49,0.5908,4.6968,1.4664,0.2881,19.91,1.0225,21.94,4.17,,218.207
2023-05-15,82.267,55.082,61.056,91.803,12.0056,90.126,103.018,10.4913,0.005549,60.4151,0.0615,18.275,7.7534,51.316,7.9391,61.545,2.4323,2.6692,4.3192,22.39,0.36,16.81,11.8276,0.2422,22.46,0.5919,4.7135,1.4672,0.9566,19.85,1.0308,21.93,4.18,,218.124
2023-05-12,82.201,54.612,60.635,91.466,11.9728,90.061,102.363,10.4782,0.005554,60.5371,0.0612,18.338,7.6929,50.857,7.8985,61.378,2.4204,2.6631,4.2483,22.38,0.36,16.69,11.8082,0.2405,22.36,0.5916,4.6649,1.4707,0.2882,19.72,1.0627,21.91,4.19,,217.971
2023-05-11,82.1,55.009,60.839,91.792,12.0308,90.113,102.695,10.4757,0.005498,61.0017,0.0617,18.385,7.6804,51.7,7.9383,61.643,2.4237,2.6664,4.2731,22.35,0.36,16.64,11.8124,0.2411,22.51,0.5963,4.668,1.4709,0.2875,19.73,1.066,21.89,4.2,,217.751
2023-05-10,81.925,55.512,61.238,92.022,12.0786,90.042,103.391,10.4574,0.00553,60.9511,0.0621,18.359,7.7979,52.138,8.0117,61.802,2.4324,2.6677,4.3371,22.3,0.36,16.56,11.8105,0.2433,22.44,0.5993,4.665,1.4698,0.2885,19.9,1.0759,21.84,4.19,,217.241
2023-05-09,82.125,55.5,61.31,92.175,12.0881,89.571,103.602,10.4699,0.005519,60.7024,0.0619,18.441,7.7546,51.969,8.0429,61.832,2.434,2.6695,4.396,22.36,0.36,16.46,11.8626,0.2422,22.39,0.5974,4.6178,1.4713,0.2885,19.76,1.0566,21.89,4.2,,217.772
2023-05-08,81.78,55.456,61.132,91.918,12.0819,89.994,103.169,10.4179,0.005515,60.5211,0.0618,18.421,7.7838,51.859,8.0387,61.727,2.4121,2.6645,4.4571,22.26,0.36,16.31,11.8288,0.2417,22.47,0.5949,4.5925,1.4789,0.2896,19.72,1.052,21.8,4.19,,216.879
2023-05-05,81.725,55.156,61.079,91.695,12.0799,90.15,103.195,10.4099,0.005517,60.5813,0.062,18.405,7.7227,51.422,8.0251,61.651,2.41,2.6692,4.4352,22.24,0.36,16.49,11.8217,0.2418,22.44,0.599,4.5951,1.4769,0.2893,19.66,1.0499,21.77,4.18,,216.694
2023-05-04,81.725,54.689,60.343,92.234,12.0771,90.033,102.726,10.4121,0.005518,60.8369,0.0617,18.337,7.5999,51.298,7.9747,61.519,2.4182,2.6593,4.4642,22.25,0.36,16.39,11.8295,0.241,22.37,0.5988,4.5584,1.4752,0.2895,19.6,1.0408,21.79,4.19,,216.697
2023-05-03,81.78,54.522,60.043,92.504,12.1381,89.514,102.717,10.4146,0.005522,60.6941,0.0612,18.347,7.5957,50.909,7.957,61.451,2.4081,2.6594,4.4703,22.26,0.36,16.36,11.8259,0.2407,22.45,0.6018,4.5574,1.4776,0.2891,19.69,1.0288,21.78,4.2,,216.817
2023-05-02,81.77,54.478,59.987,91.504,12.0629,89.006,101.893,10.414,0.005501,59.8638,0.0609,18.305,7.5541,50.734,7.9344,61.241,2.3974,2.6554,4.4264,22.26,0.36,16.22,11.8252,0.2398,22.41,0.5983,4.5427,1.4754,0.2897,19.63,1.0204,21.8,4.19,,216.809
2023-05-01,81.79,54.214,60.365,91.251,12.0411,89.203,102.18,10.4168,0.005526,59.4648,0.0608,18.322,7.6098,50.428,7.9123,61.182,2.3881,2.6525,4.4425,22.26,0.37,16.39,11.8281,0.2408,22.53,0.5988,4.5564,1.4728,0.2893,19.48,1.0137,21.8,4.2,,216.856
2023-04-28,81.745,54.041,60.292,91.369,12.0782,89.356,102.648,10.4103,0.005532,59.9516,0.0611,18.311,7.6665,50.527,7.9547,61.209,2.3923,2.6541,4.4663,22.25,0.37,16.38,11.8209,0.2412,22.52,0.601,4.539,1.4727,0.2878,19.62,1.0163,21.79,4.2,,216.706
2023-04-27,81.715,54.164,60.096,91.33,12.0856,89.35,102.094,10.4074,0.005563,60.9755,0.061,18.293,7.6897,50.21,7.9338,61.181,2.3922,2.6587,4.4627,22.24,0.37,16.41,11.7963,0.2413,22.48,0.6035,4.5275,1.4659,0.2889,19.68,1.0011,21.78,4.2,,216.646
2023-04-26,81.76,53.932,59.931,91.698,12.1089,89.905,101.905,10.4131,0.005563,61.1506,0.0611,18.331,7.6748,49.992,7.9157,61.187,2.3929,2.66,4.4375,22.25,0.37,16.2,11.7994,0.2412,22.47,0.6013,4.5011,1.468,0.289,19.68,0.9953,21.79,4.2,,216.817
2023-04-25,81.99,54.302,60.14,91.879,12.0656,89.538,101.702,10.4415,0.005555,61.2914,0.0611,18.419,7.6682,50.294,7.9433,61.223,2.3813,2.6648,4.4666,22.32,0.37,16.23,11.8224,0.2379,22.5,0.601,4.5326,1.4758,0.2909,19.56,1.0037,21.85,4.22,,217.425
2023-04-24,81.96,54.874,60.511,92.317,12.1443,89.053,102.29,10.4403,0.005546,61.0428,0.0615,18.457,7.7788,50.53,7.9947,61.446,2.3843,2.6713,4.5185,22.31,0.37,16.27,11.882,0.2406,22.43,0.6016,4.5533,1.4713,0.2899,19.68,1.0058,21.85,4.22,,217.368
2023-04-21,82.055,54.878,60.575,91.859,12.0953,89.475,101.963,10.4526,0.005544,61.1343,0.0616,18.475,7.7141,50.309,7.971,61.455,2.3867,2.6759,4.5279,22.33,0.38,16.24,11.897,0.2397,22.38,0.5999,4.5572,1.4672,0.2895,19.53,1.0076,21.87,4.22,,217.598
2023-04-20,82.14,55.349,60.92,92.042,12.0862,89.106,102.182,10.4613,0.005551,61.1695,0.062,18.495,7.7532,50.668,7.9479,61.629,2.3907,2.6737,4.5506,22.36,0.38,16.26,11.9468,0.2394,22.49,0.6019,4.5587,1.4688,0.2893,19.58,1.0043,21.9,4.23,,217.836
2023-04-19,82.28,55.216,61.109,91.63,12.0905,89.099,102.321,10.48,0.005527,61.0592,0.0618,18.511,7.7721,50.988,7.9399,61.631,2.3873,2.6883,4.5201,22.4,0.38,16.21,11.9458,0.2378,22.56,0.6021,4.5556,1.4581,0.2884,19.49,1.0069,21.93,4.24,,218.204
2023-04-18,82.105,55.174,61.29,91.566,12.0862,88.722,101.976,10.4559,0.005562,61.1944,0.0622,18.503,7.8446,50.947,7.9562,61.585,2.393,2.6894,4.5181,22.35,0.38,16.45,11.9363,0.2424,22.49,0.6017,4.5448,1.4613,0.2887,19.48,1.003,21.87,4.23,,217.719
2023-04-17,82.005,54.927,61.202,91.2,12.0205,88.583,101.442,10.444,0.005573,60.9517,0.0621,18.527,7.8116,50.664,7.9129,61.422,2.3755,2.6815,4.4746,22.32,0.38,16.58,11.914,0.2406,22.42,0.5976,4.5488,1.4655,0.2917,19.32,1.001,21.85,4.23,,217.292
2023-04-14,81.845,54.885,61.215,91.531,12.0728,89.062,101.563,10.4244,0.005541,61.151,0.0627,18.579,7.8551,50.737,7.9185,61.51,2.3889,2.6796,4.5192,22.28,0.38,16.66,11.9033,0.2407,22.25,0.6002,4.5375,1.478,0.2884,19.38,1.0038,21.81,4.22,,217.012
2023-04-13,81.675,55.351,61.211,91.762,12.1026,89.559,102.234,10.4014,0.005556,61.5901,0.0627,18.544,7.9192,51.382,7.9424,61.753,2.4008,2.6791,4.5221,22.23,0.38,16.57,11.8871,0.2413,22.36,0.6042,4.5311,1.4754,0.2777,19.46,0.9993,21.77,4.22,,216.418
2023-04-12,81.96,54.795,60.951,91.409,12.0853,89.027,102.257,10.4371,0.005574,61.5321,0.0619,18.557,7.8439,50.969,7.9133,61.666,2.3991,2.6834,4.452,22.31,0.38,16.65,11.9145,0.2403,22.3,0.6009,4.5285,1.4832,0.2826,19.36,0.997,21.84,4.24,,217.304
2023-04-11,82.07,54.581,60.906,90.802,12.0138,88.451,101.918,10.4512,0.005557,61.3658,0.062,18.557,7.7602,50.766,7.8473,61.559,2.3925,2.6866,4.4562,22.34,0.38,16.38,11.9116,0.2379,22.38,0.599,4.5102,1.4897,0.2893,19.16,1.0115,21.87,4.25,,217.44
2023-04-10,81.985,54.4,60.656,90.111,11.9458,88.016,101.481,10.4414,0.005544,61.3373,0.062,18.574,7.7831,50.941,7.7882,61.494,2.3841,2.6867,4.4263,22.32,0.38,16.18,11.9092,0.2367,22.56,0.5939,4.5094,1.4964,0.2881,18.97,1.0036,21.85,4.25,,217.252
2023-04-07,81.885,54.584,60.588,90.373,11.981,87.619,101.613,10.428,0.005569,61.9401,0.0622,18.583,7.7749,51.113,7.8046,61.443,2.3943,2.6907,4.4955,22.29,0.39,16.19,11.9112,0.2382,22.64,0.5956,4.5139,1.4992,0.2918,19.05,1.0099,21.82,4.25,,216.968
2023-04-06,81.84,54.582,60.639,90.459,11.9918,87.646,101.776,10.4228,0.005569,62.0836,0.062,18.591,7.8215,51.072,7.8427,61.486,2.3987,2.6778,4.4812,22.28,0.39,16.17,11.8983,0.2378,22.56,0.5962,4.4814,1.5013,0.2879,19.06,1.008,21.81,4.25,,216.862
2023-04-05,81.945,55.042,60.866,90.33,11.9929,88.265,102.064,10.4359,0.005559,62.382,0.0622,18.618,7.848,51.741,7.8657,61.682,2.413,2.6783,4.5383,22.3,0.39,16.27,11.9042,0.2373,22.83,0.5969,4.4709,1.5045,0.2879,19.05,1.0214,21.83,4.25,,217.122
2023-04-04,82.11,55.419,61.065,90.607,12.0701,88.23,102.604,10.4579,0.005568,62.3216,0.0626,18.623,7.9632,51.799,7.9877,61.899,2.4102,2.6932,4.5758,22.35,0.39,16.18,11.9289,0.238,22.87,0.6015,4.5194,1.5097,0.2882,19.21,1.0351,21.89,4.28,,217.716
2023-04-03,82.205,55.766,61.158,90.071,12.0265,87.23,102.006,10.4699,0.005544,62.063,0.0628,18.591,7.9664,51.755,7.918,61.923,2.4018,2.6941,4.5961,22.38,0.39,16.23,11.9481,0.2372,22.87,0.5992,4.549,1.5061,0.2882,19.16,1.0454,21.91,4.28,,217.999
2023-03-31,82.185,54.924,60.783,89.783,11.9566,86.777,101.328,10.4661,0.005571,61.8582,0.0629,18.609,7.8318,51.408,7.9159,61.723,2.4016,2.6898,4.6144,22.37,0.39,16.23,11.9585,0.2343,22.81,0.5975,4.5578,1.5135,0.2881,19.01,1.0533,21.89,4.28,,217.746
2023-03-30,82.1,55.051,60.683,89.882,12.0169,86.408,101.64,10.4561,0.005572,61.8725,0.0633,18.549,7.8927,51.39,7.9196,61.821,2.4035,2.6884,4.6048,22.35,0.39,16.11,11.9427,0.2355,22.79,0.6038,4.5323,1.5081,0.2917,19.14,1.0621,21.86,4.28,,217.702
2023-03-29,82.206,54.92,60.608,89.441,11.9634,86.485,101.169,10.4685,0.00557,61.8438,0.0629,18.588,7.8857,51.139,7.9069,61.802,2.4022,2.6929,4.5366,22.37,0.39,15.99,11.9306,0.234,22.93,0.601,4.5403,1.5117,0.288,19.0,1.0633,21.88,4.29,,217.748
2023-03-28,82.2,55.129,60.412,89.259,11.9619,87.357,101.384,10.4679,0.005565,62.7698,0.0633,18.654,7.9323,51.366,7.9366,61.895,2.3971,2.7048,4.5246,22.37,0.4,15.9,11.9514,0.2337,23.15,0.6002,4.504,1.5094,0.2882,19.03,1.0732,21.88,4.3,,217.772
2023-03-27,82.2,54.641,60.157,89.736,11.9086,86.842,100.95,10.4689,0.00551,62.461,0.0633,18.576,7.8499,50.902,7.9169,61.72,2.3862,2.7062,4.485,22.37,0.4,15.81,11.9331,0.2296,22.85,0.5952,4.4763,1.5174,0.2882,18.91,1.0735,21.88,4.3,,217.921
2023-03-24,82.339,54.711,59.888,89.464,11.888,87.258,100.694,10.488,0.005488,62.985,0.0635,18.586,7.872,51.047,7.8812,61.789,2.4088,2.7134,4.5321,22.42,0.4,15.69,11.9872,0.2303,22.91,0.5895,4.4638,1.5163,0.2892,18.87,1.0653,21.92,4.32,,218.173
2023-03-23,82.265,54.958,59.952,89.719,11.956,87.928,101.027,10.4763,0.005481,62.8523,0.0639,18.605,7.8932,51.381,7.9513,61.995,2.4152,2.7098,4.5407,22.39,0.4,15.52,12.0563,0.2322,22.8,0.5935,4.4298,1.5139,0.2886,19.02,1.082,21.89,4.31,,217.873
2023-03-22,82.525,55.138,60.087,89.904,12.0275,87.4,101.184,10.5137,0.005527,62.7558,0.0635,18.507,7.8773,51.318,7.9976,61.978,2.4075,2.7099,4.5236,22.46,0.4,15.74,11.9901,0.2311,22.73,0.5968,4.4297,1.5161,0.2931,19.1,1.0708,21.96,4.33,,218.539
2023-03-21,82.704,55.129,60.287,89.623,11.9557,87.658,100.982,10.5372,0.005493,62.3789,0.0634,18.475,7.8333,51.202,7.9917,61.879,2.3971,2.709,4.4537,22.51,0.4,15.76,12.0065,0.2287,22.6,0.5925,4.4431,1.522,0.2894,19.01,1.0702,22.0,4.34,,219.07
2023-03-20,82.53,55.43,60.367,88.816,11.8843,87.423,101.265,10.5222,0.005496,62.8265,0.0632,18.38,7.7428,51.527,7.9486,61.708,2.4189,2.7047,4.4582,22.47,0.4,15.75,11.9927,0.224,22.5,0.5887,4.3786,1.5177,0.2897,18.79,1.0685,21.97,4.34,,218.685
2023-03-17,82.54,55.247,60.093,89.095,11.8218,87.504,100.468,10.512,0.005489,62.591,0.063,18.387,7.7328,51.641,7.8564,61.55,2.4178,2.6925,4.4649,22.46,0.41,15.63,11.9797,0.2211,22.48,0.5881,4.3558,1.5072,0.2932,18.71,1.0722,21.97,4.34,,218.683
2023-03-16,82.625,54.975,60.21,88.886,11.7748,87.808,100.028,10.525,0.005514,61.7627,0.0634,18.327,7.6787,51.183,7.8523,61.323,2.3983,2.7036,4.4894,22.49,0.41,15.79,11.9739,0.2221,22.52,0.585,4.4104,1.5041,0.2893,18.65,1.0653,22.0,4.34,,218.977
2023-03-15,82.907,54.825,60.198,88.794,11.7751,88.196,99.995,10.5584,0.005522,62.115,0.0631,18.471,7.7009,51.253,7.8288,61.288,2.3926,2.7066,4.4944,22.57,0.41,15.67,11.9977,0.2207,22.84,0.5833,4.3621,1.5058,0.2883,18.63,1.0826,22.07,4.36,,219.812
2023-03-14,82.26,54.931,60.085,89.944,11.8531,88.333,99.993,10.4791,0.005568,61.2717,0.063,18.309,7.8061,51.28,7.8528,61.144,2.3777,2.6945,4.5345,22.39,0.41,15.65,11.9629,0.2265,22.68,0.5866,4.4217,1.4937,0.2877,18.75,1.0857,21.9,4.33,,218.145
2023-03-13,82.263,54.859,59.903,90.16,11.8527,88.493,100.17,10.4833,0.005537,61.7287,0.0634,18.266,7.8017,51.134,7.7568,61.073,2.3822,2.7009,4.52,22.39,0.41,15.67,12.0095,0.2245,22.65,0.5834,4.3455,1.4952,0.2877,18.85,1.0884,21.9,4.33,,218.118
2023-03-10,81.965,53.905,59.258,88.932,11.7161,88.235,98.581,10.445,0.005547,60.7066,0.062,18.125,7.6979,50.299,7.6412,60.738,2.3531,2.6488,4.4746,22.32,0.41,15.71,11.8611,0.2275,22.73,0.5798,4.4286,1.4848,0.2867,18.62,1.0755,21.83,4.32,,217.389
2023-03-09,82.025,54.043,59.302,87.948,11.6618,88.451,97.792,10.4484,0.005523,60.238,0.0618,18.134,7.6906,50.016,7.641,60.589,2.3414,2.6569,4.4153,22.33,0.41,15.88,11.7735,0.2264,22.77,0.5783,4.4622,1.4861,0.2846,18.5,1.0813,21.85,4.33,,217.548
2023-03-08,81.955,53.972,59.362,86.996,11.6121,89.004,97.045,10.4395,0.005502,59.6564,0.0622,18.098,7.6723,50.03,7.6313,60.524,2.3361,2.6638,4.4007,22.31,0.41,15.92,11.7854,0.2282,22.77,0.5759,4.5551,1.48,0.2842,18.44,1.0775,21.83,4.32,,217.357
2023-03-07,82.025,53.972,59.606,87.067,11.6205,88.547,97.022,10.446,0.005484,59.7842,0.0622,18.324,7.651,50.077,7.6298,60.53,2.3355,2.6621,4.4256,22.32,0.41,15.79,11.7732,0.2282,22.61,0.5764,4.5276,1.489,0.2862,18.44,1.0852,21.84,4.33,,217.46
2023-03-06,81.815,55.034,60.084,87.892,11.7396,88.096,98.344,10.4219,0.005491,60.1765,0.063,18.261,7.8548,50.673,7.8281,60.816,2.3713,2.6677,4.4808,22.27,0.41,15.87,11.8043,0.2315,22.74,0.5831,4.54,1.4848,0.2884,18.61,1.0824,21.8,4.33,,216.945
2023-03-03,81.71,55.281,60.072,87.246,11.6724,88.584,98.343,10.4052,0.00548,60.1074,0.063,18.236,7.8669,50.821,7.8069,60.738,2.3662,2.6756,4.4976,22.24,0.41,15.72,11.8205,0.2289,22.28,0.5789,4.5454,1.4905,0.2883,18.45,1.0839,21.76,4.34,,216.641
2023-03-02,82.355,55.413,60.56,87.365,11.7264,88.51,98.334,10.4907,0.005481,60.2018,0.0628,18.39,7.8587,51.197,7.8352,61.1,2.3637,2.685,4.5219,22.42,0.42,15.83,11.903,0.2318,22.44,0.5768,4.5382,1.4943,0.2839,18.58,1.0906,21.94,4.36,,218.377
2023-03-01,82.435,55.723,60.624,87.71,11.8176,88.876,99.139,10.5009,0.005475,60.5213,0.0631,18.42,7.9463,51.56,7.8858,61.382,2.3741,2.6953,4.5467,22.44,0.42,15.91,11.9942,0.2354,22.77,0.5798,4.5489,1.4987,0.2839,18.81,1.095,21.97,4.36,,218.583
2023-02-28,82.645,55.6,60.547,87.682,11.7406,88.78,99.333,10.5279,0.005489,60.6577,0.0624,18.405,7.9486,51.088,7.8884,61.278,2.3451,2.6879,4.4984,22.5,0.42,15.78,11.9176,0.2308,22.58,0.5732,4.513,1.493,0.2848,18.57,1.1011,22.02,4.37,,219.146
2023-02-27,82.652,55.651,60.86,88.293,11.7777,88.725,99.683,10.5353,0.005505,60.6547,0.0626,18.443,7.991,50.957,7.9496,61.344,2.3599,2.6926,4.487,22.5,0.42,15.89,11.8961,0.2318,22.57,0.575,4.497,1.4874,0.2883,18.58,1.1029,22.02,4.38,,219.163
2023-02-24,82.925,55.748,60.891,88.076,11.7428,89.505,98.988,10.5616,0.005481,60.7351,0.063,18.679,7.9776,51.065,7.8954,61.396,2.3726,2.7004,4.503,22.57,0.42,15.91,11.914,0.2298,22.6,0.5719,4.5049,1.508,0.2933,18.51,1.0903,22.09,4.39,,219.875
2023-02-23,82.618,56.219,60.947,88.407,11.7522,89.813,99.215,10.5249,0.00549,61.2958,0.0636,18.614,8.0114,51.421,7.9143,61.497,2.3787,2.7171,4.5288,22.48,0.42,16.07,11.9545,0.2297,22.74,0.5724,4.4901,1.5005,0.2895,18.52,1.0906,22.01,4.37,,219.072
2023-02-22,82.835,56.349,61.116,88.912,11.7983,88.785,99.76,10.5563,0.005465,61.3874,0.0635,18.639,7.9953,51.495,7.9457,61.777,2.3912,2.7094,4.5405,22.55,0.42,16.07,12.0153,0.2301,22.8,0.5738,4.5097,1.5014,0.2894,18.47,1.0979,22.08,4.39,,219.708
2023-02-21,82.849,56.772,61.167,89.291,11.8472,88.4,100.322,10.56,0.005471,61.3554,0.0634,18.682,8.0267,51.461,7.9711,61.787,2.3929,2.7119,4.5361,22.55,0.43,16.03,12.0465,0.23,22.74,0.571,4.4848,1.5052,0.2901,18.56,1.1056,22.08,4.39,,219.775
2023-02-20,82.721,57.1,61.459,89.543,11.865,88.577,99.546,10.5553,0.005454,61.6009,0.0638,18.654,8.0673,51.683,7.9883,61.896,2.4039,2.7207,4.5619,22.51,0.43,16.0,12.0611,0.2306,23.11,0.5706,4.4932,1.5041,0.2898,18.62,1.1219,22.05,4.38,,219.386
2023-02-17,82.765,56.924,61.415,89.469,11.8851,88.656,99.59,10.5483,0.00544,61.6709,0.0639,18.663,8.0449,51.669,7.9109,61.902,2.3999,2.72,4.5819,22.53,0.43,16.01,12.0469,0.2305,23.33,0.5735,4.5043,1.4896,0.2898,18.59,1.1182,22.06,4.39,,219.531
2023-02-16,82.715,56.871,61.449,89.368,11.8536,88.947,99.194,10.537,0.005433,61.7469,0.0641,18.772,8.0605,51.727,7.9073,61.895,2.4086,2.7233,4.5525,22.51,0.43,15.85,12.053,0.2301,23.26,0.5708,4.4612,1.4995,0.2912,18.51,1.1068,22.05,4.39,,219.431
2023-02-15,82.765,57.122,61.768,89.547,11.8698,88.766,99.515,10.544,0.005429,61.6709,0.0644,18.828,8.0883,51.967,7.9256,61.939,2.4132,2.7242,4.5868,22.53,0.43,15.85,12.0717,0.2324,23.45,0.5741,4.4489,1.495,0.2912,18.57,1.1182,22.06,4.39,,219.531
2023-02-14,82.915,57.913,62.156,89.973,11.9469,88.55,100.901,10.5616,0.005454,62.2822,0.0651,19.06,8.1818,52.523,8.0071,62.413,2.4457,2.7372,4.6283,22.57,0.43,15.97,12.1423,0.235,23.52,0.58,4.4722,1.5116,0.2908,18.63,1.1264,22.1,4.4,,219.95
2023-02-13,82.597,57.525,61.941,89.813,11.8865,87.898,100.234,10.5213,0.005409,62.3665,0.0648,18.921,8.173,52.495,7.9547,62.141,2.4421,2.7325,4.6253,22.48,0.43,16.0,12.1021,0.2312,23.45,0.5778,4.444,1.5063,0.2916,18.49,1.1282,21.99,4.38,,219.106
2023-02-10,82.52,57.072,61.833,89.306,11.8274,87.959,99.449,10.5107,0.005403,62.7739,0.065,19.029,8.1321,52.056,7.8916,62.014,2.4484,2.7312,4.6037,22.46,0.43,15.82,12.1124,0.2275,23.3,0.5778,4.4173,1.5144,0.2934,18.46,1.1285,21.99,4.38,,218.894
2023-02-09,82.54,57.221,61.319,89.462,11.9055,87.89,100.02,10.511,0.005378,62.7031,0.0652,19.1,8.0993,52.18,7.9754,62.23,2.455,2.738,4.6463,22.46,0.43,15.59,12.1644,0.2285,23.55,0.5857,4.3924,1.514,0.2928,18.61,1.1294,21.99,4.38,,218.891
2023-02-08,82.655,57.227,61.45,89.72,11.9001,88.062,99.767,10.5287,0.005368,62.8995,0.0655,19.221,7.9886,52.111,7.7989,62.312,2.4664,2.7469,4.6484,22.5,0.44,15.89,12.1705,0.2291,23.61,0.5845,4.3617,1.5079,0.2966,18.67,1.1399,22.03,4.39,,219.271
2023-02-07,82.87,57.654,61.836,89.86,11.9424,88.289,99.813,10.557,0.00537,63.2085,0.066,19.247,8.0318,52.401,7.8361,62.564,2.4683,2.7582,4.7226,22.56,0.44,15.9,12.1953,0.2267,23.82,0.5838,4.3867,1.5008,0.2928,18.69,1.1542,22.08,4.4,,219.764
2023-02-06,82.75,56.933,61.521,89.131,11.923,88.01,99.42,10.5447,0.005355,62.3606,0.0655,19.423,7.9957,52.151,7.7833,62.295,2.4465,2.7519,4.6827,22.52,0.44,16.07,12.1694,0.2247,23.83,0.5797,4.3139,1.519,0.2916,18.69,1.1571,22.05,4.39,,219.475
2023-02-03,82.233,56.878,61.343,88.766,11.9217,87.977,99.066,10.476,0.005341,62.657,0.0659,19.297,8.0392,52.053,7.8003,62.094,2.4605,2.7406,4.7011,22.38,0.44,15.95,12.131,0.2284,23.94,0.5775,4.3312,1.5314,0.2919,18.8,1.1635,21.91,4.37,,218.059
2023-02-02,82.044,58.051,61.609,89.827,12.0264,87.801,100.276,10.4575,0.005352,63.7543,0.0669,19.308,8.1628,53.128,7.9153,62.625,2.483,2.7559,4.8038,22.33,0.44,16.24,12.1797,0.2317,24.13,0.5825,4.3918,1.5232,0.2954,19.09,1.1706,21.86,4.36,,217.616
